id,bpm,timestamp,human_readable
2043,70.0,1617511815,04/04/2021 00:50:15
2044,68.0,1617511829,04/04/2021 00:50:29
2045,71.0,1617511860,04/04/2021 00:51:00
2046,72.0,1617511860,04/04/2021 00:51:00
2047,72.0,1617511861,04/04/2021 00:51:01
2048,72.0,1617511865,04/04/2021 00:51:05
2049,73.0,1617511893,04/04/2021 00:51:33
2050,66.0,1617512051,04/04/2021 00:54:11
2051,57.0,1617512079,04/04/2021 00:54:39
2052,55.0,1617512080,04/04/2021 00:54:40
2053,70.0,1617512148,04/04/2021 00:55:48
2054,69.0,1617512289,04/04/2021 00:58:09
2055,67.0,1617512314,04/04/2021 00:58:34
2056,72.0,1617512348,04/04/2021 00:59:08
2057,72.0,1617512350,04/04/2021 00:59:10
2058,69.0,1617512351,04/04/2021 00:59:11
2059,64.0,1617512381,04/04/2021 00:59:41
2060,62.0,1617512456,04/04/2021 01:00:56
2061,62.0,1617512458,04/04/2021 01:00:58
2062,54.0,1617512471,04/04/2021 01:01:11
2063,53.0,1617512471,04/04/2021 01:01:11
2064,46.0,1617512489,04/04/2021 01:01:29
2065,41.0,1617512532,04/04/2021 01:02:12
2066,40.0,1617512614,04/04/2021 01:03:34
2067,40.0,1617512614,04/04/2021 01:03:34
2068,40.0,1617512616,04/04/2021 01:03:36
2069,68.0,1617512679,04/04/2021 01:04:39
2070,67.0,1617512739,04/04/2021 01:05:39
2071,66.0,1617512740,04/04/2021 01:05:40
2072,65.0,1617512741,04/04/2021 01:05:41
2073,69.0,1617512937,04/04/2021 01:08:57
2074,70.0,1617513053,04/04/2021 01:10:53
2075,69.0,1617513058,04/04/2021 01:10:58
2076,72.0,1617513071,04/04/2021 01:11:11
2077,72.0,1617513073,04/04/2021 01:11:13
2078,71.0,1617513087,04/04/2021 01:11:27
2079,69.0,1617513096,04/04/2021 01:11:36
2080,68.0,1617513138,04/04/2021 01:12:18
2081,68.0,1617513139,04/04/2021 01:12:19
2082,68.0,1617513141,04/04/2021 01:12:21
2083,72.0,1617513200,04/04/2021 01:13:20
2084,70.0,1617513200,04/04/2021 01:13:20
2085,69.0,1617513201,04/04/2021 01:13:21
2086,68.0,1617513201,04/04/2021 01:13:21
2087,67.0,1617513203,04/04/2021 01:13:23
2088,64.0,1617513209,04/04/2021 01:13:29
2089,73.0,1617513242,04/04/2021 01:14:02
2090,72.0,1617513243,04/04/2021 01:14:03
2091,71.0,1617513245,04/04/2021 01:14:05
2092,71.0,1617513247,04/04/2021 01:14:07
2093,70.0,1617513426,04/04/2021 01:17:06
2094,71.0,1617513427,04/04/2021 01:17:07
2095,73.0,1617513493,04/04/2021 01:18:13
2096,73.0,1617513505,04/04/2021 01:18:25
2097,69.0,1617513582,04/04/2021 01:19:42
2098,68.0,1617513582,04/04/2021 01:19:42
2099,66.0,1617513689,04/04/2021 01:21:29
2100,67.0,1617513704,04/04/2021 01:21:44
2101,67.0,1617513705,04/04/2021 01:21:45
2102,69.0,1617513746,04/04/2021 01:22:26
2103,70.0,1617513746,04/04/2021 01:22:26
2104,71.0,1617513748,04/04/2021 01:22:28
2105,71.0,1617513750,04/04/2021 01:22:30
2106,71.0,1617513751,04/04/2021 01:22:31
2107,60.0,1617513867,04/04/2021 01:24:27
2108,64.0,1617513868,04/04/2021 01:24:28
2109,67.0,1617513869,04/04/2021 01:24:29
2110,68.0,1617513870,04/04/2021 01:24:30
2111,68.0,1617513871,04/04/2021 01:24:31
2112,72.0,1617513884,04/04/2021 01:24:44
2113,72.0,1617513885,04/04/2021 01:24:45
2114,64.0,1617514044,04/04/2021 01:27:24
2115,64.0,1617514048,04/04/2021 01:27:28
2116,63.0,1617514186,04/04/2021 01:29:46
2117,62.0,1617514187,04/04/2021 01:29:47
2118,66.0,1617514289,04/04/2021 01:31:29
2119,65.0,1617514289,04/04/2021 01:31:29
2120,65.0,1617514290,04/04/2021 01:31:30
2121,66.0,1617514300,04/04/2021 01:31:40
2122,66.0,1617514300,04/04/2021 01:31:40
2123,65.0,1617514301,04/04/2021 01:31:41
2124,62.0,1617514440,04/04/2021 01:34:00
2125,62.0,1617514440,04/04/2021 01:34:00
2126,62.0,1617514442,04/04/2021 01:34:02
2127,62.0,1617514486,04/04/2021 01:34:46
2128,71.0,1617514590,04/04/2021 01:36:30
2129,69.0,1617514592,04/04/2021 01:36:32
2130,68.0,1617514596,04/04/2021 01:36:36
2131,67.0,1617514596,04/04/2021 01:36:36
2132,66.0,1617514707,04/04/2021 01:38:27
2133,66.0,1617514728,04/04/2021 01:38:48
2134,65.0,1617514729,04/04/2021 01:38:49
2135,67.0,1617514733,04/04/2021 01:38:53
2136,72.0,1617514768,04/04/2021 01:39:28
2137,71.0,1617514769,04/04/2021 01:39:29
2138,70.0,1617514770,04/04/2021 01:39:30
2139,68.0,1617514786,04/04/2021 01:39:46
2140,68.0,1617514787,04/04/2021 01:39:47
2141,68.0,1617514788,04/04/2021 01:39:48
2142,70.0,1617514876,04/04/2021 01:41:16
2143,68.0,1617514877,04/04/2021 01:41:17
2144,69.0,1617514891,04/04/2021 01:41:31
2145,69.0,1617514891,04/04/2021 01:41:31
2146,72.0,1617514906,04/04/2021 01:41:46
2147,73.0,1617514944,04/04/2021 01:42:24
2148,75.0,1617514946,04/04/2021 01:42:26
2149,76.0,1617514947,04/04/2021 01:42:27
2150,77.0,1617514953,04/04/2021 01:42:33
2151,78.0,1617514955,04/04/2021 01:42:35
2152,67.0,1617515067,04/04/2021 01:44:27
2153,64.0,1617515086,04/04/2021 01:44:46
2154,64.0,1617515087,04/04/2021 01:44:47
2155,64.0,1617515087,04/04/2021 01:44:47
2156,71.0,1617515136,04/04/2021 01:45:36
2157,63.0,1617515385,04/04/2021 01:49:45
2158,64.0,1617515518,04/04/2021 01:51:58
2159,62.0,1617515521,04/04/2021 01:52:01
2160,61.0,1617515523,04/04/2021 01:52:03
2161,60.0,1617515524,04/04/2021 01:52:04
2162,57.0,1617515533,04/04/2021 01:52:13
2163,57.0,1617515535,04/04/2021 01:52:15
2164,71.0,1617515666,04/04/2021 01:54:26
2165,71.0,1617515668,04/04/2021 01:54:28
2166,72.0,1617515670,04/04/2021 01:54:30
2167,71.0,1617515675,04/04/2021 01:54:35
2168,71.0,1617515677,04/04/2021 01:54:37
2169,76.0,1617515685,04/04/2021 01:54:45
2170,78.0,1617515686,04/04/2021 01:54:46
2171,68.0,1617515761,04/04/2021 01:56:01
2172,66.0,1617515823,04/04/2021 01:57:03
2173,65.0,1617515823,04/04/2021 01:57:03
2174,69.0,1617515890,04/04/2021 01:58:10
2175,70.0,1617515895,04/04/2021 01:58:15
2176,68.0,1617515914,04/04/2021 01:58:34
2177,69.0,1617515918,04/04/2021 01:58:38
2178,69.0,1617515939,04/04/2021 01:58:59
2179,70.0,1617515941,04/04/2021 01:59:01
2180,71.0,1617515943,04/04/2021 01:59:03
2181,68.0,1617515985,04/04/2021 01:59:45
2182,69.0,1617515985,04/04/2021 01:59:45
2183,67.0,1617516001,04/04/2021 02:00:01
2184,65.0,1617516123,04/04/2021 02:02:03
2185,62.0,1617516131,04/04/2021 02:02:11
2186,63.0,1617516132,04/04/2021 02:02:12
2187,64.0,1617516134,04/04/2021 02:02:14
2188,64.0,1617516138,04/04/2021 02:02:18
2189,63.0,1617516153,04/04/2021 02:02:33
2190,64.0,1617516154,04/04/2021 02:02:34
2191,65.0,1617516170,04/04/2021 02:02:50
2192,65.0,1617516184,04/04/2021 02:03:04
2193,65.0,1617516184,04/04/2021 02:03:04
2194,65.0,1617516185,04/04/2021 02:03:05
2195,68.0,1617516285,04/04/2021 02:04:45
2196,68.0,1617516286,04/04/2021 02:04:46
2197,68.0,1617516287,04/04/2021 02:04:47
2198,65.0,1617516514,04/04/2021 02:08:34
2199,66.0,1617516515,04/04/2021 02:08:35
2200,69.0,1617516585,04/04/2021 02:09:45
2201,70.0,1617516585,04/04/2021 02:09:45
2202,68.0,1617516753,04/04/2021 02:12:33
2203,69.0,1617516755,04/04/2021 02:12:35
2204,70.0,1617516756,04/04/2021 02:12:36
2205,69.0,1617516758,04/04/2021 02:12:38
2206,67.0,1617516770,04/04/2021 02:12:50
2207,65.0,1617516885,04/04/2021 02:14:45
2208,66.0,1617516887,04/04/2021 02:14:47
2209,66.0,1617516965,04/04/2021 02:16:05
2210,65.0,1617517188,04/04/2021 02:19:48
2211,68.0,1617517211,04/04/2021 02:20:11
2212,69.0,1617517257,04/04/2021 02:20:57
2213,70.0,1617517259,04/04/2021 02:20:59
2214,70.0,1617517260,04/04/2021 02:21:00
2215,69.0,1617517260,04/04/2021 02:21:00
2216,69.0,1617517261,04/04/2021 02:21:01
2217,67.0,1617517306,04/04/2021 02:21:46
2218,67.0,1617517309,04/04/2021 02:21:49
2219,67.0,1617517310,04/04/2021 02:21:50
2220,65.0,1617517369,04/04/2021 02:22:49
2221,66.0,1617517373,04/04/2021 02:22:53
2222,63.0,1617517386,04/04/2021 02:23:06
2223,63.0,1617517391,04/04/2021 02:23:11
2224,69.0,1617517502,04/04/2021 02:25:02
2225,68.0,1617517503,04/04/2021 02:25:03
2226,70.0,1617517660,04/04/2021 02:27:40
2227,70.0,1617517661,04/04/2021 02:27:41
2228,68.0,1617517706,04/04/2021 02:28:26
2229,69.0,1617517710,04/04/2021 02:28:30
2230,70.0,1617517711,04/04/2021 02:28:31
2231,71.0,1617517714,04/04/2021 02:28:34
2232,65.0,1617517773,04/04/2021 02:29:33
2233,65.0,1617517777,04/04/2021 02:29:37
2234,55.0,1617517972,04/04/2021 02:32:52
2235,51.0,1617517989,04/04/2021 02:33:09
2236,56.0,1617518171,04/04/2021 02:36:11
2237,71.0,1617518192,04/04/2021 02:36:32
2238,71.0,1617518193,04/04/2021 02:36:33
2239,67.0,1617518229,04/04/2021 02:37:09
2240,68.0,1617518231,04/04/2021 02:37:11
2241,69.0,1617518234,04/04/2021 02:37:14
2242,71.0,1617518356,04/04/2021 02:39:16
2243,71.0,1617518361,04/04/2021 02:39:21
2244,71.0,1617518367,04/04/2021 02:39:27
2245,71.0,1617518369,04/04/2021 02:39:29
2246,69.0,1617518389,04/04/2021 02:39:49
2247,66.0,1617518407,04/04/2021 02:40:07
2248,66.0,1617518408,04/04/2021 02:40:08
2249,67.0,1617518477,04/04/2021 02:41:17
2250,65.0,1617518478,04/04/2021 02:41:18
2251,64.0,1617518479,04/04/2021 02:41:19
2252,44.0,1617518587,04/04/2021 02:43:07
2253,43.0,1617518587,04/04/2021 02:43:07
2254,42.0,1617518602,04/04/2021 02:43:22
2255,42.0,1617518602,04/04/2021 02:43:22
2256,40.0,1617518619,04/04/2021 02:43:39
2257,40.0,1617518661,04/04/2021 02:44:21
2258,40.0,1617518688,04/04/2021 02:44:48
2259,40.0,1617518697,04/04/2021 02:44:57
2260,40.0,1617518698,04/04/2021 02:44:58
2261,40.0,1617518780,04/04/2021 02:46:20
2262,41.0,1617518780,04/04/2021 02:46:20
2263,53.0,1617518857,04/04/2021 02:47:37
2264,53.0,1617518857,04/04/2021 02:47:37
2265,52.0,1617518871,04/04/2021 02:47:51
2266,52.0,1617518874,04/04/2021 02:47:54
2267,52.0,1617518875,04/04/2021 02:47:55
2268,61.0,1617518914,04/04/2021 02:48:34
2269,61.0,1617518915,04/04/2021 02:48:35
2270,61.0,1617518915,04/04/2021 02:48:35
2271,62.0,1617518930,04/04/2021 02:48:50
2272,61.0,1617518937,04/04/2021 02:48:57
2273,62.0,1617518938,04/04/2021 02:48:58
2274,63.0,1617518939,04/04/2021 02:48:59
2275,67.0,1617518993,04/04/2021 02:49:53
2276,65.0,1617519099,04/04/2021 02:51:39
2277,64.0,1617519100,04/04/2021 02:51:40
2278,64.0,1617519118,04/04/2021 02:51:58
2279,64.0,1617519118,04/04/2021 02:51:58
2280,64.0,1617519119,04/04/2021 02:51:59
2281,65.0,1617519134,04/04/2021 02:52:14
2282,64.0,1617519135,04/04/2021 02:52:15
2283,66.0,1617519294,04/04/2021 02:54:54
2284,66.0,1617519314,04/04/2021 02:55:14
2285,66.0,1617519315,04/04/2021 02:55:15
2286,67.0,1617519411,04/04/2021 02:56:51
2287,71.0,1617519456,04/04/2021 02:57:36
2288,72.0,1617519460,04/04/2021 02:57:40
2289,73.0,1617519461,04/04/2021 02:57:41
2290,72.0,1617519491,04/04/2021 02:58:11
2291,65.0,1617519513,04/04/2021 02:58:33
2292,64.0,1617519513,04/04/2021 02:58:33
2293,70.0,1617519530,04/04/2021 02:58:50
2294,71.0,1617519544,04/04/2021 02:59:04
2295,72.0,1617519545,04/04/2021 02:59:05
2296,68.0,1617519594,04/04/2021 02:59:54
2297,69.0,1617519595,04/04/2021 02:59:55
2298,67.0,1617519658,04/04/2021 03:00:58
2299,67.0,1617519671,04/04/2021 03:01:11
2300,68.0,1617519689,04/04/2021 03:01:29
2301,68.0,1617519690,04/04/2021 03:01:30
2302,67.0,1617519693,04/04/2021 03:01:33
2303,67.0,1617519697,04/04/2021 03:01:37
2304,67.0,1617519704,04/04/2021 03:01:44
2305,67.0,1617519704,04/04/2021 03:01:44
2306,68.0,1617519706,04/04/2021 03:01:46
2307,69.0,1617519718,04/04/2021 03:01:58
2308,68.0,1617519719,04/04/2021 03:01:59
2309,66.0,1617519809,04/04/2021 03:03:29
2310,73.0,1617519896,04/04/2021 03:04:56
2311,74.0,1617520028,04/04/2021 03:07:08
2312,73.0,1617520028,04/04/2021 03:07:08
2313,71.0,1617520029,04/04/2021 03:07:09
2314,73.0,1617520068,04/04/2021 03:07:48
2315,72.0,1617520069,04/04/2021 03:07:49
2316,72.0,1617520071,04/04/2021 03:07:51
2317,71.0,1617520094,04/04/2021 03:08:14
2318,71.0,1617520095,04/04/2021 03:08:15
2319,71.0,1617520097,04/04/2021 03:08:17
2320,73.0,1617520099,04/04/2021 03:08:19
2321,77.0,1617520151,04/04/2021 03:09:11
2322,73.0,1617520186,04/04/2021 03:09:46
2323,69.0,1617520258,04/04/2021 03:10:58
2324,69.0,1617520258,04/04/2021 03:10:58
2325,69.0,1617520259,04/04/2021 03:10:59
2326,68.0,1617520271,04/04/2021 03:11:11
2327,70.0,1617520288,04/04/2021 03:11:28
2328,69.0,1617520289,04/04/2021 03:11:29
2329,68.0,1617520290,04/04/2021 03:11:30
2330,75.0,1617520337,04/04/2021 03:12:17
2331,75.0,1617520337,04/04/2021 03:12:17
2332,74.0,1617520341,04/04/2021 03:12:21
2333,73.0,1617520357,04/04/2021 03:12:37
2334,74.0,1617520359,04/04/2021 03:12:39
2335,74.0,1617520362,04/04/2021 03:12:42
2336,75.0,1617520363,04/04/2021 03:12:43
2337,74.0,1617520371,04/04/2021 03:12:51
2338,75.0,1617520372,04/04/2021 03:12:52
2339,75.0,1617520374,04/04/2021 03:12:54
2340,84.0,1617520385,04/04/2021 03:13:05
2341,85.0,1617520388,04/04/2021 03:13:08
2342,85.0,1617520389,04/04/2021 03:13:09
2343,85.0,1617520392,04/04/2021 03:13:12
2344,86.0,1617520392,04/04/2021 03:13:12
2345,89.0,1617520398,04/04/2021 03:13:18
2346,84.0,1617520427,04/04/2021 03:13:47
2347,85.0,1617520434,04/04/2021 03:13:54
2348,85.0,1617520435,04/04/2021 03:13:55
2349,83.0,1617520438,04/04/2021 03:13:58
2350,84.0,1617520458,04/04/2021 03:14:18
2351,82.0,1617520459,04/04/2021 03:14:19
2352,82.0,1617520460,04/04/2021 03:14:20
2353,82.0,1617520461,04/04/2021 03:14:21
2354,83.0,1617520466,04/04/2021 03:14:26
2355,83.0,1617520467,04/04/2021 03:14:27
2356,84.0,1617520473,04/04/2021 03:14:33
2357,84.0,1617520473,04/04/2021 03:14:33
2358,84.0,1617520478,04/04/2021 03:14:38
2359,85.0,1617520480,04/04/2021 03:14:40
2360,84.0,1617520481,04/04/2021 03:14:41
2361,85.0,1617520483,04/04/2021 03:14:43
2362,85.0,1617520484,04/04/2021 03:14:44
2363,85.0,1617520485,04/04/2021 03:14:45
2364,84.0,1617520490,04/04/2021 03:14:50
2365,84.0,1617520491,04/04/2021 03:14:51
2366,84.0,1617520496,04/04/2021 03:14:56
2367,84.0,1617520497,04/04/2021 03:14:57
2368,84.0,1617520501,04/04/2021 03:15:01
2369,84.0,1617520503,04/04/2021 03:15:03
2370,84.0,1617520508,04/04/2021 03:15:08
2371,84.0,1617520509,04/04/2021 03:15:09
2372,85.0,1617520518,04/04/2021 03:15:18
2373,85.0,1617520537,04/04/2021 03:15:37
2374,85.0,1617520538,04/04/2021 03:15:38
2375,84.0,1617520558,04/04/2021 03:15:58
2376,82.0,1617520558,04/04/2021 03:15:58
2377,81.0,1617520559,04/04/2021 03:15:59
2378,87.0,1617520580,04/04/2021 03:16:20
2379,88.0,1617520582,04/04/2021 03:16:22
2380,88.0,1617520583,04/04/2021 03:16:23
2381,88.0,1617520584,04/04/2021 03:16:24
2382,96.0,1617520618,04/04/2021 03:16:58
2383,95.0,1617520643,04/04/2021 03:17:23
2384,94.0,1617520644,04/04/2021 03:17:24
2385,94.0,1617520645,04/04/2021 03:17:25
2386,94.0,1617520647,04/04/2021 03:17:27
2387,96.0,1617520647,04/04/2021 03:17:27
2388,97.0,1617520648,04/04/2021 03:17:28
2389,97.0,1617520652,04/04/2021 03:17:32
2390,99.0,1617520653,04/04/2021 03:17:33
2391,100.0,1617520654,04/04/2021 03:17:34
2392,102.0,1617520655,04/04/2021 03:17:35
2393,101.0,1617520678,04/04/2021 03:17:58
2394,99.0,1617520679,04/04/2021 03:17:59
2395,77.0,1617520738,04/04/2021 03:18:58
2396,76.0,1617520748,04/04/2021 03:19:08
2397,76.0,1617520748,04/04/2021 03:19:08
2398,75.0,1617520750,04/04/2021 03:19:10
2399,76.0,1617520756,04/04/2021 03:19:16
2400,76.0,1617520759,04/04/2021 03:19:19
2401,77.0,1617520760,04/04/2021 03:19:20
2402,78.0,1617520774,04/04/2021 03:19:34
2403,78.0,1617520774,04/04/2021 03:19:34
2404,76.0,1617520776,04/04/2021 03:19:36
2405,75.0,1617520777,04/04/2021 03:19:37
2406,74.0,1617520778,04/04/2021 03:19:38
2407,73.0,1617520780,04/04/2021 03:19:40
2408,73.0,1617520782,04/04/2021 03:19:42
2409,73.0,1617520783,04/04/2021 03:19:43
2410,73.0,1617520788,04/04/2021 03:19:48
2411,73.0,1617520789,04/04/2021 03:19:49
2412,74.0,1617520790,04/04/2021 03:19:50
2413,75.0,1617520796,04/04/2021 03:19:56
2414,75.0,1617520800,04/04/2021 03:20:00
2415,60.0,1617520847,04/04/2021 03:20:47
2416,60.0,1617520847,04/04/2021 03:20:47
2417,60.0,1617520851,04/04/2021 03:20:51
2418,58.0,1617520858,04/04/2021 03:20:58
2419,58.0,1617520859,04/04/2021 03:20:59
2420,58.0,1617520861,04/04/2021 03:21:01
2421,59.0,1617520862,04/04/2021 03:21:02
2422,60.0,1617520874,04/04/2021 03:21:14
2423,60.0,1617520883,04/04/2021 03:21:23
2424,60.0,1617520884,04/04/2021 03:21:24
2425,59.0,1617520885,04/04/2021 03:21:25
2426,59.0,1617520890,04/04/2021 03:21:30
2427,59.0,1617520890,04/04/2021 03:21:30
2428,58.0,1617520891,04/04/2021 03:21:31
2429,59.0,1617520895,04/04/2021 03:21:35
2430,71.0,1617520918,04/04/2021 03:21:58
2431,72.0,1617520919,04/04/2021 03:21:59
2432,72.0,1617520919,04/04/2021 03:21:59
2433,71.0,1617520921,04/04/2021 03:22:01
2434,72.0,1617520922,04/04/2021 03:22:02
2435,73.0,1617520924,04/04/2021 03:22:04
2436,74.0,1617520925,04/04/2021 03:22:05
2437,75.0,1617520926,04/04/2021 03:22:06
2438,78.0,1617520929,04/04/2021 03:22:09
2439,79.0,1617520930,04/04/2021 03:22:10
2440,79.0,1617520932,04/04/2021 03:22:12
2441,87.0,1617520941,04/04/2021 03:22:21
2442,88.0,1617520942,04/04/2021 03:22:22
2443,89.0,1617520943,04/04/2021 03:22:23
2444,90.0,1617520946,04/04/2021 03:22:26
2445,81.0,1617520978,04/04/2021 03:22:58
2446,80.0,1617520979,04/04/2021 03:22:59
2447,61.0,1617521020,04/04/2021 03:23:40
2448,60.0,1617521039,04/04/2021 03:23:59
2449,54.0,1617521097,04/04/2021 03:24:57
2450,54.0,1617521097,04/04/2021 03:24:57
2451,54.0,1617521099,04/04/2021 03:24:59
2452,62.0,1617521218,04/04/2021 03:26:58
2453,61.0,1617521219,04/04/2021 03:26:59
2454,59.0,1617521278,04/04/2021 03:27:58
2455,58.0,1617521279,04/04/2021 03:27:59
2456,70.0,1617521398,04/04/2021 03:29:58
2457,59.0,1617521448,04/04/2021 03:30:48
2458,61.0,1617521458,04/04/2021 03:30:58
2459,57.0,1617521474,04/04/2021 03:31:14
2460,57.0,1617521488,04/04/2021 03:31:28
2461,56.0,1617521489,04/04/2021 03:31:29
2462,61.0,1617521518,04/04/2021 03:31:58
2463,62.0,1617521518,04/04/2021 03:31:58
2464,63.0,1617521578,04/04/2021 03:32:58
2465,64.0,1617521578,04/04/2021 03:32:58
2466,68.0,1617521638,04/04/2021 03:33:58
2467,69.0,1617521638,04/04/2021 03:33:58
2468,69.0,1617521641,04/04/2021 03:34:01
2469,70.0,1617521642,04/04/2021 03:34:02
2470,67.0,1617521654,04/04/2021 03:34:14
2471,66.0,1617521654,04/04/2021 03:34:14
2472,69.0,1617521668,04/04/2021 03:34:28
2473,68.0,1617521998,04/04/2021 03:39:58
2474,67.0,1617522065,04/04/2021 03:41:05
2475,67.0,1617522066,04/04/2021 03:41:06
2476,67.0,1617522068,04/04/2021 03:41:08
2477,68.0,1617522069,04/04/2021 03:41:09
2478,70.0,1617522074,04/04/2021 03:41:14
2479,69.0,1617522084,04/04/2021 03:41:24
2480,66.0,1617522125,04/04/2021 03:42:05
2481,66.0,1617522125,04/04/2021 03:42:05
2482,66.0,1617522126,04/04/2021 03:42:06
2483,63.0,1617522158,04/04/2021 03:42:38
2484,66.0,1617522238,04/04/2021 03:43:58
2485,67.0,1617522250,04/04/2021 03:44:10
2486,67.0,1617522254,04/04/2021 03:44:14
2487,66.0,1617522268,04/04/2021 03:44:28
2488,66.0,1617522269,04/04/2021 03:44:29
2489,68.0,1617522298,04/04/2021 03:44:58
2490,65.0,1617522397,04/04/2021 03:46:37
2491,66.0,1617522399,04/04/2021 03:46:39
2492,66.0,1617522402,04/04/2021 03:46:42
2493,67.0,1617522404,04/04/2021 03:46:44
2494,68.0,1617522405,04/04/2021 03:46:45
2495,69.0,1617522406,04/04/2021 03:46:46
2496,70.0,1617522407,04/04/2021 03:46:47
2497,71.0,1617522409,04/04/2021 03:46:49
2498,71.0,1617522410,04/04/2021 03:46:50
2499,71.0,1617522411,04/04/2021 03:46:51
2500,70.0,1617522412,04/04/2021 03:46:52
2501,71.0,1617522415,04/04/2021 03:46:55
2502,72.0,1617522416,04/04/2021 03:46:56
2503,59.0,1617522480,04/04/2021 03:48:00
2504,63.0,1617522514,04/04/2021 03:48:34
2505,62.0,1617522516,04/04/2021 03:48:36
2506,63.0,1617522581,04/04/2021 03:49:41
2507,63.0,1617522582,04/04/2021 03:49:42
2508,63.0,1617522586,04/04/2021 03:49:46
2509,62.0,1617522587,04/04/2021 03:49:47
2510,61.0,1617522589,04/04/2021 03:49:49
2511,59.0,1617522590,04/04/2021 03:49:50
2512,66.0,1617522853,04/04/2021 03:54:13
2513,66.0,1617522854,04/04/2021 03:54:14
2514,66.0,1617522855,04/04/2021 03:54:15
2515,66.0,1617522870,04/04/2021 03:54:30
2516,68.0,1617522876,04/04/2021 03:54:36
2517,65.0,1617522899,04/04/2021 03:54:59
2518,69.0,1617523114,04/04/2021 03:58:34
2519,68.0,1617523256,04/04/2021 04:00:56
2520,69.0,1617523289,04/04/2021 04:01:29
2521,68.0,1617523714,04/04/2021 04:08:34
2522,69.0,1617523801,04/04/2021 04:10:01
2523,69.0,1617523801,04/04/2021 04:10:01
2524,68.0,1617523861,04/04/2021 04:11:01
2525,69.0,1617523878,04/04/2021 04:11:18
2526,68.0,1617523888,04/04/2021 04:11:28
2527,66.0,1617523931,04/04/2021 04:12:11
2528,71.0,1617524311,04/04/2021 04:18:31
2529,71.0,1617524315,04/04/2021 04:18:35
2530,74.0,1617524330,04/04/2021 04:18:50
2531,75.0,1617524334,04/04/2021 04:18:54
2532,75.0,1617524334,04/04/2021 04:18:54
2533,68.0,1617524402,04/04/2021 04:20:02
2534,69.0,1617524423,04/04/2021 04:20:23
2535,68.0,1617524514,04/04/2021 04:21:54
2536,69.0,1617524530,04/04/2021 04:22:10
2537,70.0,1617524531,04/04/2021 04:22:11
2538,71.0,1617524544,04/04/2021 04:22:24
2539,70.0,1617524545,04/04/2021 04:22:25
2540,67.0,1617524576,04/04/2021 04:22:56
2541,72.0,1617524702,04/04/2021 04:25:02
2542,73.0,1617524914,04/04/2021 04:28:34
2543,71.0,1617524998,04/04/2021 04:29:58
2544,70.0,1617524998,04/04/2021 04:29:58
2545,70.0,1617524999,04/04/2021 04:29:59
2546,69.0,1617525003,04/04/2021 04:30:03
2547,70.0,1617525015,04/04/2021 04:30:15
2548,71.0,1617525023,04/04/2021 04:30:23
2549,70.0,1617525029,04/04/2021 04:30:29
2550,71.0,1617525057,04/04/2021 04:30:57
2551,73.0,1617525234,04/04/2021 04:33:54
2552,78.0,1617525302,04/04/2021 04:35:02
2553,70.0,1617525604,04/04/2021 04:40:04
2554,71.0,1617525606,04/04/2021 04:40:06
2555,71.0,1617525607,04/04/2021 04:40:07
2556,71.0,1617525609,04/04/2021 04:40:09
2557,70.0,1617525613,04/04/2021 04:40:13
2558,70.0,1617525615,04/04/2021 04:40:15
2559,70.0,1617525620,04/04/2021 04:40:20
2560,74.0,1617525685,04/04/2021 04:41:25
2561,72.0,1617525798,04/04/2021 04:43:18
2562,76.0,1617525948,04/04/2021 04:45:48
2563,75.0,1617525949,04/04/2021 04:45:49
2564,75.0,1617525954,04/04/2021 04:45:54
2565,76.0,1617525958,04/04/2021 04:45:58
2566,77.0,1617525959,04/04/2021 04:45:59
2567,74.0,1617526031,04/04/2021 04:47:11
2568,72.0,1617526039,04/04/2021 04:47:19
2569,78.0,1617526219,04/04/2021 04:50:19
2570,75.0,1617526236,04/04/2021 04:50:36
2571,73.0,1617526506,04/04/2021 04:55:06
2572,73.0,1617526636,04/04/2021 04:57:16
2573,73.0,1617526638,04/04/2021 04:57:18
2574,73.0,1617526639,04/04/2021 04:57:19
2575,73.0,1617526641,04/04/2021 04:57:21
2576,72.0,1617526808,04/04/2021 05:00:08
2577,74.0,1617526858,04/04/2021 05:00:58
2578,72.0,1617526874,04/04/2021 05:01:14
2579,73.0,1617526888,04/04/2021 05:01:28
2580,73.0,1617526890,04/04/2021 05:01:30
2581,75.0,1617527108,04/04/2021 05:05:08
